Address,Latitude,Longitude,MapAddress,Name,Total Employees
"Bulan Markaz /33 West , Blue Area Islamabad ",33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Shifaug ,20
"Plot # 43, Street 21, Shop 7, G-8/1",31.1471305,75.34121789999999,"Punjab, India",Punjab Aluminim ,4
"Shop # 17, Irfan Plaza F-10/Markaz ",33.9069576,73.3943017,"Murree, Rawalpindi, Punjab, Pakistan",Murree Hotel ,3
"Shop # 5, Pak Plaza F-10/Markaz ",33.6968669,73.0126477,"Shop #5 Pak Plaza F-10 Markaz Islamabad Pakistan، Service Rd E, F 10/3 F-10, Islamabad, Islamabad Capital Territory, Pakistan",Ahsan Chappal Store ,8
"Bangash Plaza opp PSO, Pump Jinnah Super Islamabad ",33.7220236,73.0598479,"Jinnah Super Behind PSO Pump , F7 Markaz Islamabad Pakistan, F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Ehsan Chappal Store ,7
I-8/ Markaz Islamabad ,33.6663006,73.07432039999999,"Executive Centre, Plot 24, Tipu Sultan Rd, I-8 Markaz, I-8, I 8 Markaz I-8, Islamabad, Islamabad Capital Territory 44000, Pakistan",Bank Islami Pakistan Ltd ,13
Main Murree Road Bhara Kahu Islamabad ,33.7400854,73.1802124,"Murree Rd, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Umania Resturant ,8
"Shop # 9, Block # 21, Civic Centre Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Real French Bake House ,2
"Shop # 7-8, Haroon Plaza I-9/Markaz Islamabad ",33.6581534,73.0593749,"Haroon Plaza, Warsak Rd, I-9 Markaz, I-9, I 9 Markaz I-9, Islamabad, Islamabad Capital Territory 44000, Pakistan",Margalla Resturant ,4
"Shop # 8, Ali Plaza, G-10/ Markaz ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Italian Pizza ,6
"Shop # 12, Al Karam Plaza F-11/ Markaz Islamabad ",33.6844263,72.9861332,"Al-Karam Plaza, Plot 28, Hilal Rd S, F-11 Markaz, F-11, F 11 Markaz F-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Italian Pizza ,5
"Shop # 1&2, Plaza # 18, MPCHS , E-11/3 Markaz Islamabad ",33.7040915,72.97924569999999,"MPCHS E-11/3 MPCHS E 11/2 E-11, Islamabad, Islamabad Capital Territory, Pakistan",Agora Café ,6
Silver Plaza F-6/ Super Market ,33.730548,73.07751669999999,"Meezan Bank Limited, F-6 Branch, Sethi Plaza, F-6 Super market, F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Meezan Bank Ltd ,9
G-9/ Markaz Islamabad ,33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Meezan Bank Ltd ,6
"Shop # 2, Block 101, I&T Centre Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Saleem Wood ,9
"Shop # 3, Ch. Yaqoob Plaza , F-10/ Markaz ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Lahori Dal Chawal ,5
"2B, Yousaf Plaza F-10/ Markaz ",33.6929764,73.0140077,"N#212 Street 54, F-10 Markaz F 10/4 F-10, Islamabad, Islamabad Capital Territory, Pakistan",Hotel Hill Park ,9
"Plot # 166, I-10/3 Islamabad ",33.6537916,73.03905189999999,"I-10/3 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Strong Man Medifer System ,8
"House # 10, St. 43, F-8/1 Islamabad ",33.7074484,73.0386147,"Street 43, F-8/1 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Paradise Inn Guest House ,7
Shop # 8 Sadiq Plaza PWD Society Islamabad ,33.5731523,73.1481788,"Central Rd, PWD Society, Rawalpindi, Punjab, Pakistan",Home Depo ,2
"office # 6, Basement City Arcade I-8/ Markaz ",33.6676974,73.0752068,"I-8 Markaz I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan",Sky Net World Wide Express ,2
"Shop # B-6, Arshad Sharif Plaza , G-11/ Markaz ",33.669321,72.99839949999999,"Arshad Sharif Plaza, Sachal Sarmast Rd, G-11 Markaz, G-11, G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Doctor Net Café ,2
"Shop # 2, K, Abu Huraira Market I-8/2",33.668229,73.0661629,"Sector I-8/2 I 8/2 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Khattak General Store ,1
"Shop # 1-2, Plaza 2G, Abu Huraira Market I-8/2",33.668229,73.0661629,"Sector I-8/2 I 8/2 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Bismillah Resturatn ,6
"Plot # q-7, Jamal Plaza F-10, Markaz ",24.8607343,67.0011364,"Karachi, Karachi City, Sindh, Pakistan",Karachi Fish & Sea Foods ,2
Koran Town Khauja plaza Islamabad ,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Lasani Hotel & Non Centre ,2
GT Road Bilal Market ,31.8886915,74.2383901,"Grand Trunk Rd, Punjab, Pakistan",Bilal Mobile ,1
Bangrial Road Rawat Islamabad ,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Muhammad Marbles ,2
Model Town Humak Kahuta Road Islamabad ,33.5413556,73.1455952,"Kahuta Rd, Model Town Humak, Islamabad, Islamabad Capital Territory, Pakistan",Hungry Bunnys -8,3
"Opp DHA , Phase II Gate 1, Swan Camp GT Road Islamabad ",33.5222186,73.1505071,"Grand Trunk Rd, Sector A DHA Phase II, Islamabad, Islamabad Capital Territory, Pakistan",Mehria Marbles & Granuite ,3
"Mughal Market I-8/1, Islamabad ",33.6615528,73.0680676,"Street 6, I-8/1 I 8/1 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Chicken Chips ,4
Sadiq Plaza PWD Society Islamabad ,33.5705672,73.1481683,"Street 27, PWD Housing Society Sector D PWD Society, Islamabad, Punjab, Pakistan",Pak View Resturant ,4
"Shop # 1, Mohsin Plaza Sangam I-8/3, Islamabad ",33.6711485,73.07078,"I-8/3 I 8/2 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Madina Resturant ,3
Ali Plaza Blue Area Islamabad ,33.72648119999999,73.08864439999999,"Ataturk Ave, Islamabad, Islamabad Capital Territory, Pakistan",J.S Bank Ltd ,14
"Shop # 101, Block # 89, G-9/1 I&T Centre ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Margallah Sanitory Store ,4
"Shop # 1, Zarin Plaza Abu Huraira Market I-8/2, Islamabad ",33.668229,73.0661629,"Sector I-8/2 I 8/2 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Zeeshan Dry Cleanres ,2
"Karan Daud Plaza , Khans Dak Lehtrar Road ",33.6704089,73.3038639,"Lehtrar Rd, Islamabad, Islamabad Capital Territory, Pakistan",Mullar & Phipps ,26
Rawat Bazar GT Road Islamabad ,33.5369553,73.1260156,"G.T. Rd, Islamabad, Islamabad Capital Territory, Pakistan",Star Communication ,2
"DHA Phase II, GT Road Islamabad ",33.5237088,73.1493907,"Hospital Road, Sector A DHA Phase II, Islamabad, Islamabad Capital Territory 46000, Pakistan",Al Ghurair Giga GT Road Islamabad ,38
"Flat # 1, Al Aziz Plaza Salman Market F-11/2, Islamabad ",33.6826482,72.9806217,"St 24, F-11-2, F-11, Islamabad, ICT، Pakistan",Rainbow Security Services ,36
F-7/ Markaz Islamabad ,33.7189908,73.052697,"13-H, F-7 Markaz, F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Bank Al Falah ,18
PWD Society Usman Plaza Islamabad ,33.5708699,73.1452867,"PWD Society, Punjab, Pakistan",Khawaja Electric ,2
"Plot # 205, Korang Road I-10/3 Islamabad ",33.650791,73.044145,"105 Korang Road, I-10 Markaz I 10/3 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Fist Security Pvt Ltd ,48
Khawaja Plaza Korang Town Islamabad ,33.6826482,72.9806217,"St 24, F-11-2, F-11, Islamabad, ICT، Pakistan",Punjab Milk Shop ,2
Golra Morr Golra Road Islamabad ,33.6783879,72.9579258,"Golra Rd, Islamabad, Islamabad Capital Territory, Pakistan",Moon Light Interior ,1
City Plaza F-10/Markaz ,33.6979553,73.0113649,"City Plaza, Plot 5C, Near Askari Commercial Bank, 10th Ave, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Vital Security Pvt Ltd ,77
Ghakar Plaza Simly Dam Road Bhara Kahu ,33.738194,73.1881789,"Simly Dam Road, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Islamabad Tent Service ,2
opp Village Inn Resturant PWD Society Islamabad ,33.5708699,73.1452867,"PWD Society, Punjab, Pakistan",New Awan Shesha & Aluminum ,3
PWD Housing Society Lohibare ,33.5708699,73.1452867,"PWD Housing Society Rawalpindi, Punjab, Pakistan",Auto Way Workshop ,3
"Shop #,. 1, Raja Hashmat Plaza Main Attal Chowk Bhara Kahu ",33.7449623,73.1762626,"Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",U Fone Franchise ,5
GT Road Rawat Bazar Islamabad ,33.4921792,73.1970805,"Grand Trunk Rd, Rawat, Islamabad Capital Territory, Pakistan",Singer Pakistan Limited ,
Sihala Bagh Kahuta Road Islamabad,33.5415347,73.147772,"Kahuta Rd, Islamabad, Islamabad Capital Territory, Pakistan",Sehala Steel Corporation ,2
I-8/4 Faiz Abad I-J Principal Road Islamabad ,33.6393227,73.0401715,"I.J.P. Road, Rawalpindi, Pakistan",Al Madina Hotel & Resturant ,12
"Basement # 12, Color Sydan Plaza G-9/ Islamabad ",56.53586800000001,9.028597999999999,"Bjørnevej 4, 7800 Skive, Denmark",Waseem Kaaj ove Lock Centre ,2
"2-J, Plaza Abu Huraia Market I-8/2 Islamabad ",33.668229,73.0661629,"Sector I-8/2 I 8/2 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Rehmani Engineers ,2
Malik Zafar Plaza Main Murree Road Bhara Kaho ,33.6284796,73.0709992,"Murree Rd, Rawalpindi, Punjab, Pakistan",HABIB Bank ,7
Club Arcade Near Kortana Village GT Road Islamabad ,31.8886915,74.2383901,"Grand Trunk Rd, Punjab, Pakistan",Al Ghusia Lights ,3
"City Phase , DHA Phase II GT Road Islamabad ",31.8886915,74.2383901,"Grand Trunk Rd, Punjab, Pakistan",City Phase ,6
"PEC Building Attaturk Avennue G-5/2, Islamabad ",33.7248865,73.0958642,"G-5/2 G-5, Islamabad, Islamabad Capital Territory, Pakistan",Karakurm Security Servce ,208
"Plot # 5, Zulfi Marble I-10/4 Islamabad ",33.6464758,73.0449551,"I-10/4 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Wahid International ,7
opposite Diwan Mosque F-10/ Markaz Islamabad ,33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",City Super Market ,10
Abbasi Market I-9/4 Islamabad ,33.6565611,73.0603721,"I-9/4 I 9/4 I-9, Islamabad, Islamabad Capital Territory, Pakistan",Sarhad Resturant ,4
"Shop # 2, Adnan Plaza Abbasi Market G-11/2 Islamabad ",21.3890824,39.8579118,Mecca Saudi Arabia,Al Makkah General Store ,1
"Shop # 16, Buland Market G-10/1 Islamabad ",33.6740334,73.0117755,"Street 31, G-10, Islamabad, Islamabad Capital Territory, Pakistan",Islamabad General Store ,1
"Shop # 17, Bulan Market G-10/1 Islamabad ",21.3890824,39.8579118,Mecca Saudi Arabia,Al Makkah Hotel ,4
"Basment # 5, Akash Plaza F-10/ Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Hiba Net Café ,2
Suit # 2-8/ Warriach Plaza I-9/ Markaz Islamabad ,33.6527584,73.0482634,"Warraich Plaza, Potohar Rd, I-9 Markaz, I-9, I 9 Markaz I-9, Islamabad, Islamabad Capital Territory 44000, Pakistan",Inter Communication Security System ,29
"Plot # 9, River View Bahria Town Phase VIII Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Bank Al Falah ,7
"Shop # 5-6, 19-A, Jameel Plaza G-10/ Markaz Islamabad ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Hassan Raza Brothers Service Distributions ,3
18-B Basement Blue Area Ittehad Centre Islamabad ,33.7128408,73.0635401,"AK Fazal-ul-Haq Rd, Block H, Blue Area, Islamabad, ICT, Pakistan",Usman Printers ,3
"Shop # 2, Al Rehman Chamber Blue Area Islamabad ",33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Gulzari Optical Centre ,1
"Shop # 1&2, Block # 86, G-9/1, Islamabad ",53.6997826,-1.7043627,"160 Roberttown Ln, Liversedge WF15 7LT, UK",New Bismillah Haleem Resturant ,5
Swan Camp Near Yusra Medical College ,33.5142093,73.15302319999999,"Zaraj Housing Society Sector B Islamabad, Islamabad Capital Territory, Pakistan",Yasir Welding Workshop ,2
"Shop # 3&4, Kayani Plaza I&T Centre G-10/1, Islamabad ",33.6734336,73.0080821,"Service Rd W, Islamabad, Islamabad Capital Territory, Pakistan",Wood Nagar ,3
"Office # 6, 2nd Floor Ahmed Centre I-8/Markaz Islamabad ",33.6902367,73.0309956,"Rohtas Rd, G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Lunar Security Services ,33
Basement Ch. Plaza Tariq Market F-10/2 Islamabad ,33.854721,35.862285,Lebanon,Lebanese Super Market ,2
"Shop # 7, Plot # 84, I&T Centre G-10/1, Islamabad ",33.6734336,73.0080821,"Service Rd W, Islamabad, Islamabad Capital Territory, Pakistan",Climax Dryers & Steam Laundry ,1
"Shop # 1&2, Plot # 77, I&T Centre G-10/1, Islamabad ",33.6734336,73.0080821,"Service Rd W, Islamabad, Islamabad Capital Territory, Pakistan",Oxford Autos & Service Station ,4
"Office # 1, 1st Floor Makah Plaza I-10/ Markaz Islamabad ",33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Super Managemnt & Security Services ,20
PWD Society Yahya Murad Plaza Islamabad ,33.5708699,73.1452867,"PWD Society, Punjab, Pakistan",Tanveer Optical ,2
"Shop # 10, Al Falah Plaza G-9/Markaz Islamabad ",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Sakoon Resturant ,7
"Office # 7, 2nd Floor Capital Trade Centre F-10/ Markaz ",33.6966587,73.0112668,"Capital Trade Centre, Office 3, 2nd Floor, St 57, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",M/s Mars Security Guards Pvt Ltd ,35
"Office # 10, 1st Floor Parvez Plaza I-10/ Markaz ",33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",M/s Chib Guards Pvt Ltd ,12
"Office # 8, 2nd Floor Capital Trade Centre F-10/ Markaz Islamabad ",33.6967029,73.0112329,"Capital Trade Centre, Office B-1, St 57, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",M/s Alpha Secrity ,20
"Shop # 11, Block B, F-6, Markaz Islamabad ",33.7299427,73.0763135,"F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Name not available,16
"Plot # 429, St # 11-A, I-9/2, Islamabad ",33.6577523,73.0479067,"I-9/2 I-9, Islamabad, Islamabad Capital Territory, Pakistan",M/s Mustang Security Services pvt ltd ,113
"Basement # 10, Al Hateem Palace Hotel Faizabad I-8/4, Islamabad ",33.6627488,73.0836525,"I.J.P. Road, I 8/4 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Ever Ready Security Management ,5
"Shop # 13, Adnan Plaza G-10/ Markaz Islamabad ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Arsalan Steel Works ,3
"Building # 7, G-Lords Plaza F-10/ Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Ideas By Gul Ahmed Exclusive Store ,8
"Office # 30, 3rd Floor Capital Plaza G-11/ Markaz Islamabad ",33.6693215,72.9999393,"G-11 Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory, Pakistan",M/s Pak Star Security Pvt Ltd ,36
"office # 8, 2nd Floor Shahnaz Plaza G-11. Markaz ",33.6685718,72.9971932,"Shah Nawaz Plaza, Sachal Sarmast Rd, G-11 Markaz, G-11, G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Dilshad Security Services ,24
"Building # 1241, 1st Floor 3rd Road Near Post Office G-10/ 4",33.6745765,73.0189041,"3rd Rd, G-10/4 G-10, Islamabad, Islamabad Capital Territory, Pakistan",M/s Double Tapp Security Services Pvt Ltd ,96
"37-A, Blue Area ",33.72586,73.08784,"Block A, Blue Area, G 6/3 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Rasuls ,4
"Aga Khan Road Shalimars P.P Box 1251, Islamabad ",33.7327157,73.0873141,"Aga Khan Road, Shalimar 5, Islamabad, 44000, Pakistan",Islamabad Marriot Hotel ,333
"Shop # 1, Anique Arcade I-8/ Markaz ",31.5129664,74.3511087,"M. M. Alam Rd, Lahore, Punjab, Pakistan",Masooms Café & Bake Shop ,4
"opp DHA, Phase 2, Gate 1, Islamabad ",33.5368355,73.1644628,"DHA Phase II, Islamabad, Islamabad Capital Territory, Pakistan",Javed Marble Showroom,3
"Phase 2, DHA, Gate 1, GT Road ",31.8886915,74.2383901,"Grand Trunk Rd, Punjab, Pakistan",Nabeel Marble ,2
"Flat # 3, 3rd Floor Super Trade Centre F-10/ Marka ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Yaldarm Security Services ,148
First Floor Mughal Plaza Mughal Market I-8/1,33.6614381,73.0693043,"I-8/1 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Hungry Bunnys -7,4
"Plot # 10, Iqbal Boulevard Sector Sector A. DHA, Phase II, Islamabad ",33.5258769,73.1541374,"Sector C DHA Phase II, Islamabad, Islamabad Capital Territory, Pakistan",Soneri Bank Ltd ,8
"H.# 36-A, St # 7Scheme # 7, Chak Shahzad Islamabad ",33.6616936,73.14381159999999,"Chak Shahzad, Islamabad, Islamabad Capital Territory, Pakistan",Risk Controll Stratigis Pvt Ltd ,17
Shop # 1 Rahmat Centre I-8/ Markaz Islamabad ,33.6676974,73.0752068,"I-8 Markaz I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan",Silver Spoon Resturant ,4
"Shop # 1, Block # 8-A Victory Towers F-8/ Markaz Islamabad ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",SW Dry Cleanres ,2
"Shop # 9, Ground Floor Al Baber Centre Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan","Market 52,",5
Shop # 27& 28 Ground Floor Al Baber Centre F-8/ Markaz Islamabad ,33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Araish Interious ,1
Shop # 21 Al Baber Centre F-8/ Markaz ,33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Jahangir Poultry Centre ,2
Usman Plaza Bhara Kahu Islamabad ,33.7394866,73.1788665,"Bus Ada, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Faisal Bank ltd ,9
"Shop # 6, Basement Aghaz Plaza , F-8/ markaz ",33.7126658,73.04059840000001,"Aghaz Plaza, Plot 16-G, Kohistan Rd, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",Kamdar Banarsi Silk ,2
"Shop # 5, 6, 7, Ch. Plaza F-8/ Markaz ",29.0945239,70.902143,"N-5, Pakistan",Haleem Ghar ,6
"Shop # 12, Basement Al Baber Centre F-8/ Markaz ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Al Rehman Uniform ,2
"Plot # 25, Vip Square Plaza I-8/ Markaz ",33.6664697,73.0744267,"I-8 Branch, Plot # 25, VIP Square plaza, I-8 Markaz I 8 Markaz I-8, Islamabad, Islamabad Capital Territory, Pakistan", Meezan Bank Ltd ,9
"Plot # 37, St # 55, G-9/4",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Khyber Shinwari Resturant ,5
"Shop # 3To 6, Aghaz Plaza F-8/ Markaz ",33.7126658,73.04059840000001,"Aghaz Plaza, Plot 16-G, Kohistan Rd, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",M/s Super Store ,4
"Shop # 7, 14-k, F-8/ Markaz ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",New Kohsar Resturant ,4
"Shop # 11, Lower Ground Al Baber Centre F-8/ Markaz ",33.7125827,73.03705959999999,"Al-Babar Centre, Shop 13, Basement, Johar Rd, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",J&H Collection ,2
"Shop # 1, Block 24, G-9/4 Islamabad ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",The Mall Bakers & Sweets ,2
"Bahria Heights II, Phase -4, Bharia Town Islamabad ",25.0022841,67.132119,"Gadap Town, Karachi, Karachi City, Sindh, Pakistan",JS Bank Ltd ,9
"Shop # 4, Block # 8, Rafa Zahor Plaza Najam Market F-8/4",48.6232315,22.1955365,"072 53 Záhor, Slovakia",Ch. Bakery & General Store ,1
"Plot # 8, St 55, Najam Market F-8/4, Islamabad ",33.7096033,73.0465306,"Street 55, F-8, Islamabad, Islamabad Capital Territory, Pakistan",China Town Enterprises ,25
"Shop # 13, Block # 12/C, Jinnah Super F-7/ Markaz Islamabad ",33.7214351,73.0568665,"Shop # 13, Block 12-C, Jinnah Super Market,,، F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Luna ,3
"Shop # 3&4Abbasi Market F-8/ 3, Islamabad ",33.7138978,73.0408537,"15 Street 10, F-8/3 F 8/3 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Abbasi Resturnat & Non Shop ,3
"Shop # 8, G-10/ 1, I&T Centre ",33.6734336,73.0080821,"Service Rd W, Islamabad, Islamabad Capital Territory, Pakistan",Al Aziz Hotel ,4
"Shop # 1, al Aqsa Plaza G-10/4, ",31.768319,35.21371,"Jerusalem, Israel",Gohar Resturant ,6
"Block-A , Buland Markaz Blue Area ",33.7191444,73.07328559999999,"Jinnah Ave, Islamabad, Islamabad Capital Territory, Pakistan",Mr. Cod,6
"Shop # 1, Khalid Plaza BlueArea ",33.72571300000001,73.087194,"The Ultimate Adventure Club Ltd (TUACL) Pakistan, Top Floor, Buland Markaz (Above Capt Cod) Bluear Area Block A, Islamabad, G 6/3 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Mr. Rice Food ,3
"Shop # 6, Khalid Plaza 38-W, Blue Area ",33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",UK Furniture ,2
